date,sales,expenses,marketing_spend,employee_count,seasonality,competition_level,customer_satisfaction,market_growth,profit
2021-07-12,19471.493181252485,12695.050720394916,2341.3834455867477,8.0,-0.16280701293851646,4,1.8008057454994915,0.8960960960960962,-1964.940984729179
2021-07-13,19648.486825772234,11107.505093166936,2343.2821349836686,13.0,-0.17976658572556214,3,3.8308930060573445,0.8965965965965966,-4202.300402378371
2021-07-14,17877.754189721432,10821.505597638057,2437.338937711086,11.0,-0.19667288979357622,3,5.0,0.8970970970970972,-4181.090345627711
2021-07-15,21061.135997137015,12305.690509383903,1547.0227092486793,11.0,-0.2135209154397959,3,3.7256273753674742,0.8975975975975976,-1591.5772214955678
2021-07-16,19319.287088703983,11804.515856318907,2062.6363922664273,12.0,-0.23030567023061196,2,4.8204583705862785,0.8980980980980982,-4147.865159881352
2021-07-17,20971.4092357001,12592.419430127937,762.3509418329753,14.0,-0.24702218048093527,1,2.996630280376446,0.8985985985985987,-3583.3611362608126
2021-07-18,20366.216472444547,11898.986428944572,2349.194758382959,11.0,-0.2636654927280072,3,3.4743620046690293,0.8990990990990991,-2681.9647148829845
2021-07-19,21079.931169887408,12891.894844367982,2587.3822754089188,11.0,-0.2802306751992161,5,3.52681976191087,0.8995995995995997,-3199.3459498894927
2021-07-20,20386.73098723282,13134.212647233064,3146.0899260728015,11.0,-0.2967128192734901,2,1.7259271365129834,0.9001001001001001,-4693.571586073047
2021-07-21,19682.015003416043,11713.757106185976,1054.6222824859428,16.0,-0.3131070409358267,1,2.5654577377198398,0.9006006006006007,-5886.364385255876
2021-07-22,20892.49263324589,12895.374551021625,,7.0,-0.3294084822245302,4,2.622499936492811,0.9011011011011012,1547.4290172431884
2021-07-23,21465.99659201515,12232.96147627351,1507.5837137978144,12.0,-0.3456123126707333,2,4.157652862426022,0.9016016016016016,-1874.5485980561716
2021-07-24,18744.87227779244,10768.70517826646,1021.4272453246409,11.0,-0.3617137307297674,4,4.197722484547244,0.9021021021021022,-1845.2601457986602
2021-07-25,19050.376482134707,11666.429028221013,1955.9719206650097,12.0,-0.37770796520396466,4,3.7592291541652267,0.9026026026026026,-4172.024466751316
2021-07-26,19065.156738974285,12181.152057652553,1629.58632046905,10.0,-0.39359027665646645,5,4.159282317484565,0.9031031031031032,-2745.581639147318
2021-07-27,19089.510408857383,11631.51291970726,1071.2129647786417,11.0,-0.4093559588156211,3,3.3686804698225807,0.9036036036036037,-2413.215475628519
2021-07-28,17948.04413635155,10612.297466549351,336.2893834383286,13.0,-0.42500033996955394,4,4.461545335631635,0.9041041041041041,-3400.5427136361304
2021-07-29,25313.92288318163,15187.999432620654,2161.6861795447303,18.0,-0.4405187843504952,3,3.5070307541056573,0.9046046046046047,-6435.762728983756
2021-07-30,18166.140417885174,10274.480383746244,2667.7978201986007,13.0,-0.455906693508459,3,3.5462912379414053,0.9051051051051051,-5176.137786059671
2021-07-31,19412.573149385986,11949.801552809275,1454.330799381966,10.0,-0.47115950767386394,3,3.287525893390071,0.9056056056056057,-1991.5592028052552
2021-08-01,19197.74336208567,11959.812548413105,1932.3829262933448,11.0,-0.4862727071086902,2,4.047560382109142,0.9061061061061062,-3494.452112620782
2021-08-02,21344.759111108957,12580.810300248835,1612.473810336091,10.0,-0.5012418134457756,3,3.1630409467096694,0.9066066066066066,-848.5249994759688
2021-08-03,18756.171912801125,11018.682073800925,2605.171995898522,8.0,-0.5160623910158526,3,4.2811451017584545,0.9071071071071072,-1267.6821568983214
2021-08-04,21899.61135393243,13272.705927185481,,11.0,-0.5307300481619331,4,2.5942806874271946,0.9076076076076076,-3371.3904120091256
2021-08-05,17762.809603409216,10439.32589402523,1006.148571904115,13.0,-0.5452404385406507,4,2.620866996217445,0.9081081081081082,-4082.6648625201296
2021-08-06,19591.309611754208,11721.719459739614,1607.923547008256,9.0,-0.5595892624101763,4,4.049941404101204,0.9086086086086087,-938.3333949936614
2021-08-07,17692.42683318916,11665.316994496756,801.000395376813,14.0,-0.5737722679043243,2,3.4291646283335897,0.9091091091091091,-5973.890556684407
2021-08-08,22588.93631536079,13429.848938843475,1483.8167160056123,13.0,-0.5877852522924734,4,3.1368868670774974,0.9096096096096097,-2724.7293394883
2021-08-09,19348.54011820285,11429.9539949111,2121.909429850774,10.0,-0.6016240632249227,3,4.212046185980368,0.9101101101101101,-2203.323306559023
2021-08-10,18222.16220847426,10609.526422266976,2606.3746258981823,11.0,-0.6152845999633277,4,3.0141908687311325,0.9106106106106107,-3793.738839690899
2021-08-11,20724.496141021365,12806.793670362787,2437.9635898162655,15.0,-0.6287628145958345,5,3.339838996559704,0.9111111111111112,-6520.261119157687
2021-08-12,18529.48693464096,11027.080074175525,2032.2845147623875,13.0,-0.6420547132365636,1,4.619382360056927,0.9116116116116116,-4929.877654296951
2021-08-13,18518.193086563777,10786.229332777551,1365.5694679441297,12.0,-0.655156357209085,4,4.73131387664852,0.9121121121121122,-3233.605714157904
2021-08-14,19825.390988486306,12555.88660922829,1360.7780585324304,11.0,-0.6680638642135333,1,4.757918568216262,0.9126126126126126,-2891.2736792744145
2021-08-15,19241.988161981157,12254.994399445512,2358.3435449344156,12.0,-0.6807734094770159,3,3.274299378452871,0.9131131131131132,-4971.349782398771
2021-08-16,18018.638675734073,10510.971422571092,1376.7206868919502,11.0,-0.6932812268869771,3,4.484562323987577,0.9136136136136137,-2669.053433728969
2021-08-17,19952.02007265805,11037.942067914522,2192.6717646954476,8.0,-0.7055836101071774,2,2.7408377377850575,0.9141141141141141,321.4062400480816
2021-08-18,22915.641169716095,14253.141546748118,1974.8304035547517,16.0,-0.7176769136759615,4,2.7744777002223513,0.9146146146146147,-6112.330780586775
2021-08-19,17614.019578078303,10226.09683396698,868.4712448236392,12.0,-0.7295575540864876,1,1.619635317900511,0.9151151151151151,-3080.548500712315
2021-08-20,17132.033606988414,10674.532963774433,2530.668774938825,13.0,-0.7412220108485957,2,4.838294561518824,0.9156156156156157,-6473.168131724844
2021-08-21,18897.285168051396,10353.319191974919,1891.02367873115,12.0,-0.7526668275320083,3,2.808816120739137,0.9161161161161162,-2947.0577026546725
2021-08-22,22321.88315529046,13839.42856232393,2895.331160248234,11.0,-0.7638886127905429,4,3.398773936202352,0.9166166166166166,-3212.8765672817044
2021-08-23,19464.270574683822,11072.976380169901,2319.864812730002,12.0,-0.7748840413670406,5,2.7717405264573727,0.9171171171171172,-3528.570618216081
2021-08-24,21902.15415407766,13506.674551979857,3068.817255352617,9.0,-0.7856498550787144,4,4.056132198664113,0.9176176176176176,-1873.3376532548136
2021-08-25,19815.195867748036,11896.254054567038,2093.8263903337074,17.0,-0.7961828637826154,4,3.1994930714261276,0.9181181181181182,-7774.884577152709
2021-08-26,18220.66257161204,10455.427833268901,1868.3645996701657,10.0,-0.8064799463209447,3,2.4561464876536405,0.9186186186186187,-2103.1298613270264
2021-08-27,19209.76662796079,11322.341820313084,2389.902274241145,10.0,-0.8165380514459157,1,3.8533300513488484,0.9191191191191191,-2502.4774665934383
2021-08-28,21994.828355707406,13540.056241902794,1658.4186352929867,11.0,-0.8263541987239094,2,2.353015980151817,0.9196196196196197,-2003.6465214883738
2021-08-29,17652.878722880065,10644.674460285656,2187.797342269409,15.0,-0.8359254794186365,3,2.830075419747607,0.9201201201201201,-7179.593079675
2021-08-30,18444.470511991123,11358.888797430915,2305.294065725345,12.0,-0.8452490573530634,4,1.8144887082991352,0.9206206206206207,-4819.712351165136
2021-08-31,18359.89333440331,12004.15629289973,1931.6030479948981,10.0,-0.8543221697498269,3,2.3608335102419145,0.9211211211211212,-3575.8660064913183
2021-09-01,17986.448080552465,10009.748042475952,1243.3505784532379,15.0,-0.8631421280499115,4,3.642823335776382,0.9216216216216216,-5266.650540376725
2021-09-02,16870.147020047825,10930.694499513007,1055.3563199593082,14.0,-0.8717063187093217,3,1.9283711695176602,0.9221221221221222,-6315.90379942449
2021-09-03,16689.885432696683,10066.109228379617,924.4671115839283,13.0,-0.8800122039735356,1,2.3150834203026274,0.9226226226226226,-4700.690907266862
2021-09-04,18454.444433019045,10623.274635649863,2249.596011665762,14.0,-0.888057322629493,2,3.4981048670937533,0.9231231231231232,-5618.42621429658
2021-09-05,17096.320356609802,9592.635401096386,1486.3663448805755,17.0,-0.8958392907349089,4,3.0651144831255577,0.9236236236236237,-7582.68138936716
2021-09-06,20528.450328412422,12222.510001658937,3099.752693272883,17.0,-0.9033558023246842,4,5.0,0.9241241241241241,-8393.812366519398
2021-09-07,16747.817498670163,10509.515555164327,1925.0083226040879,11.0,-0.9106046300942162,4,4.967117236819501,0.9246246246246247,-4486.706379098252
2021-09-08,18238.365810178973,10879.244925918616,2406.744006851499,16.0,-0.9175836260593934,2,2.805662029799077,0.9251251251251251,-7847.6231225911415
2021-09-09,20729.228350995443,13193.114475720939,1982.7361421997334,13.0,-0.9242907221930934,5,3.9457100947227857,0.9256256256256257,-4846.622266925229
2021-09-10,17446.481232170518,9742.300894276532,2293.7340764849,14.0,-0.9307239310379793,2,4.099426045503561,0.9261261261261262,-5789.553738590914
2021-09-11,20121.958569871524,12067.130667999885,1268.4597847457824,9.0,-0.9368813462954315,1,3.0220169135804773,0.9266266266266266,-413.63188287414414
2021-09-12,19357.283645335025,10988.173464994456,2067.2603472683318,12.0,-0.9427611433904206,5,2.303566770801437,0.9271271271271272,-3298.1501669277623
2021-09-13,16526.64004720725,10097.799969636832,982.5623563125097,11.0,-0.9483615800121716,2,3.490161240553554,0.9276276276276276,-3353.7222787420924
2021-09-14,22248.932097302102,13792.802953429911,3372.1392944693225,14.0,-0.9536809966304455,4,3.361723460148711,0.9281281281281282,-6116.0101505971315
2021-09-15,18787.841092193754,11062.323758475726,2678.545814370236,15.0,-0.9587178169872964,2,3.1513884024235046,0.9286286286286287,-6953.028480652209
2021-09-16,18022.74172880254,9511.538108967956,1641.3374622419497,9.0,-0.9634705485641486,3,3.853853494531588,0.9291291291291291,-330.1338424073665
2021-09-17,19261.869906814347,11656.596017486854,2212.60269569908,13.0,-0.9679377830240642,5,2.8994163143955207,0.9296296296296297,-5007.328806371587
2021-09-18,18823.235045276575,11512.3103030327,2350.5203636621054,15.0,-0.9721181966290612,3,2.5784019619366854,0.9301301301301301,-7039.595621418231
2021-09-19,18796.01380802973,11479.755662298687,1533.3814651763153,12.0,-0.9760105506323682,4,3.5872663762798656,0.9306306306306307,-3817.1233194452725
2021-09-20,16947.9507133495,10786.661523920775,2092.9312715022415,14.0,-0.9796136916454901,2,3.8087760740551007,0.9311311311311312,-7131.6420820735175
2021-09-21,16536.38552705926,9386.304476411033,1051.2591003853938,14.0,-0.9829265519799822,3,2.5586840448799575,0.9316316316316317,-5101.178049737166
2021-09-22,18793.8419647478,11616.413231573904,1314.4917912713247,14.0,-0.9859481499638303,3,4.242472488792865,0.9321321321321322,-5337.063058097428
2021-09-23,15628.882652087344,9973.583347491394,2370.2013100130443,12.0,-0.9886775902323404,2,2.0836150897791375,0.9326326326326326,-6314.902005417094
2021-09-24,19893.47548686962,11046.791500118514,2029.2649389141811,11.0,-0.9911140639934546,3,3.0375092330274853,0.9331331331331332,-1982.5809521630727
2021-09-25,16261.996629373807,9917.023890583772,2252.216081778662,11.0,-0.9932568492674143,2,3.2935931710419126,0.9336336336336337,-4707.243342988628
2021-09-26,17315.109319211428,10136.975676023021,1865.9941100031933,14.0,-0.9951053111006974,5,2.991021029878456,0.9341341341341342,-5887.860466814787
2021-09-27,20738.52528915179,12402.35383694025,2574.4445285252755,13.0,-0.99665890175417,3,3.047951621159046,0.9346346346346347,-4638.273076313737
2021-09-28,21580.016113331905,13121.84790976831,2649.9717832416795,13.0,-0.9979171608653922,2,4.996859585846491,0.9351351351351351,-4591.803579678084
2021-09-29,18566.17611145991,10896.091384819169,1977.0243497542904,12.0,-0.9988797155850335,3,2.819292728768881,0.9356356356356357,-3906.939623113549
2021-09-30,18105.23482446484,10525.286855098097,2365.9728585753546,13.0,-0.9995462806873573,3,5.0,0.9361361361361362,-5186.024889208613
2021-10-01,18359.64962413508,11032.86598322506,2058.1021153399442,15.0,-0.9999166586547379,4,3.8497014237848415,0.9366366366366367,-6731.318474429924
2021-10-02,19874.307249761685,11380.96138042561,1561.1738792651045,13.0,-0.9999907397361901,5,3.5736441098495937,0.9371371371371372,-3467.8280099290296
2021-10-03,19436.806497784655,11119.1713342282,1603.7022282311013,11.0,-0.9997685019798909,3,3.8809922827101326,0.9376376376376376,-2086.0670646746457
2021-10-04,22508.359900580137,13844.702581826332,2557.859516903037,15.0,-0.9992500112396835,4,5.0,0.9381381381381382,-5894.202198149232
2021-10-05,18996.378875779712,10823.430307888499,1189.7905422719348,13.0,-0.9984354211555643,3,2.7051255968548418,0.9386386386386387,-3416.8419743807217
2021-10-06,19247.83631929849,11881.8580420337,2351.822544134801,13.0,-0.9973249731081555,2,2.6036656648508885,0.9391391391391392,-5385.84426687001
2021-10-07,18150.227347675213,11121.432055032103,1420.1890272738035,17.0,-0.9959189961471792,4,2.896107042742463,0.9396396396396397,-7991.393734630694
2021-10-08,19232.39543661649,10676.533897574594,1807.5097430087515,13.0,-0.994217906893952,3,3.525714517571649,0.9401401401401401,-3651.6482039668554
2021-10-09,19262.271094730164,11218.580330670271,2718.35169713343,14.0,-0.9922222094179324,4,2.1193831001499412,0.9406406406406407,-5874.660933073537
2021-10-10,21313.130934639063,13384.933262307124,1703.4062053710122,11.0,-0.989932495087353,4,3.5178713914548863,0.9411411411411412,-2575.2085330390737
2021-10-11,19448.718714914405,11178.6484633788,877.5994447919625,13.0,-0.9873494423939864,3,4.854837706730938,0.9416416416416417,-3007.5291932563578
2021-10-12,19554.001038686794,11500.198492057381,772.5306836544648,15.0,-0.9844738167520923,5,3.621125912499822,0.9421421421421422,-4718.728137025052
2021-10-13,15491.554913224498,9525.963394560646,1669.8899015094553,10.0,-0.9813064702716093,4,3.2658516328197784,0.9426426426426426,-3704.2983828456036
2021-10-14,16198.726847807626,10110.931363325873,2052.1482588622857,14.0,-0.9778483415056567,3,3.005471641053098,0.9431431431431432,-7164.352774380533
2021-10-15,20332.361412061236,12073.647404214495,1142.049370894225,14.0,-0.9741004551724206,3,4.218809363641252,0.9436436436436437,-4083.335363047483
2021-10-16,17695.587855408732,10318.597615899418,2074.968204776805,14.0,-0.970063921851507,3,2.839333781409562,0.9441441441441442,-5897.9779652674915
2021-10-17,15425.334731800283,9966.385769929424,695.5251147649495,16.0,-0.965739937654855,5,4.977116736479399,0.9446446446446447,-8036.57615289409
2021-10-18,19597.044818957787,12627.676723273462,1801.1223507031111,14.0,-0.9611297838723007,4,5.0,0.9451451451451451,-6031.754255018785
2021-10-19,22554.472126724482,14022.112301425588,3131.031555679096,17.0,-0.9562348265919058,1,3.7054006389294303,0.9456456456456457,-8198.671730380202
2021-10-20,18758.32437034142,11297.653693487364,1750.7374427038205,12.0,-0.9510565162951536,3,3.490787929538684,0.9461461461461462,-3890.066765849765
2021-10-21,21206.73478311896,12319.908009050912,1837.704531057076,14.0,-0.9455963874271428,3,4.324527846593248,0.9466466466466467,-4150.877756989026
2021-10-22,19708.908372887818,11410.122820454408,1516.014366539972,14.0,-0.9398560579418953,1,4.37583880178186,0.9471471471471472,-4417.228814106562
2021-10-23,18629.960291670122,11439.233227634952,510.0239407421036,12.0,-0.9338372288229252,1,2.8552066151524675,0.9476476476476476,-2919.2968767069324
2021-10-24,21463.81772223881,13087.489743787628,2021.577413114799,16.0,-0.9275416835791965,3,3.0787558934906385,0.9481481481481482,-6445.249434663616
2021-10-25,19209.67609943057,12226.604956131556,946.6913661897149,19.0,-0.9209712877166347,3,2.4421220522533638,0.9486486486486487,-9163.620222890702
2021-10-26,20485.1703777992,12616.32727294759,2575.517093236721,14.0,-0.9141279881853337,3,3.8272519506672458,0.9491491491491492,-5906.6739883851105
2021-10-27,20455.39853461519,11521.698969889203,1918.925204236603,15.0,-0.9070138128026362,2,4.0333023067655125,0.9496496496496497,-4985.225639510616
2021-10-28,17839.979906045242,11229.961752488605,2211.755596336204,14.0,-0.8996308696522434,2,2.4200594897109813,0.9501501501501501,-6801.737442779567
2021-10-29,20582.19287098678,11850.285408934862,1272.3632606328292,13.0,-0.8919813464595487,4,3.1358408761470726,0.9506506506506507,-2940.4557985809124
2021-10-30,19915.424951457637,11757.269334898405,1255.5463323172862,10.0,-0.8840675099433637,3,2.4221968659349207,0.9511511511511512,-1097.3907157580543
2021-10-31,18973.24960392102,11509.049865478459,2634.3045118346245,13.0,-0.8758917051442433,2,2.78096015180493,0.9516516516516517,-5570.104773392063
2021-11-01,20445.934686255758,13265.394556645437,2961.90418452934,11.0,-0.8674563547295971,3,3.94081364818104,0.9521521521521522,-4581.364054919019
2021-11-02,18444.142333407333,12621.444678047079,1081.664073588662,18.0,-0.858763958275803,3,2.9132143466573766,0.9526526526526526,-9658.966418228407
2021-11-03,20803.240666390135,12785.305929402173,3262.8755387661886,14.0,-0.8498170915275277,1,3.2593392351741612,0.9531531531531532,-6444.940801778227
2021-11-04,19293.511479363897,11484.508578258145,1768.0954093125679,14.0,-0.8406184056344783,2,2.1981506176421473,0.9536536536536537,-5159.092508206815
2021-11-05,21889.32569090229,13400.848238781648,2507.4954598555278,16.0,-0.8311706263658079,1,3.6495921677797316,0.9541541541541542,-6819.018007734886
2021-11-06,20416.1938977959,12693.544051614457,1865.2196257216226,12.0,-0.8214765533024145,4,3.464581344124281,0.9546546546546547,-3742.56977954018
2021-11-07,19698.041766622766,11658.491247195063,1081.944041887548,13.0,-0.8115390590073611,4,2.9168325999734703,0.9551551551551551,-3442.3935224598454
2021-11-08,22059.94602422451,14133.573292490866,1322.9488406392059,14.0,-0.801361088174677,4,3.3487885618540205,0.9556556556556557,-4596.57610890556
2021-11-09,22745.179804818436,13762.143262486763,2053.9775933658393,16.0,-0.7909456567567774,4,3.6442359044027555,0.9561561561561562,-5870.941051034167
2021-11-10,21533.022001502362,13168.684745447114,1577.186829261257,15.0,-0.780295851070776,4,2.848105480872525,0.9566566566566567,-5212.849573206008
2021-11-11,21152.067895237124,13024.202863169505,,15.0,-0.7694148268839381,3,2.3189899647985763,0.9571571571571572,-7275.271872656577
2021-11-12,18188.545713759697,11123.920733563045,1914.8136998179116,15.0,-0.7583058084785625,3,4.944459546149452,0.9576576576576576,-6850.18871962126
2021-11-13,19135.404047761676,11900.712678891812,1212.1531896726851,15.0,-0.7469720876965551,1,2.993381836231782,0.9581581581581582,-5977.4618208028205
2021-11-14,19530.14091174372,11409.45795377277,,15.0,-0.7354170229639858,3,3.4225919174504886,0.9586586586586587,-6324.617078227288
2021-11-15,19630.589120320546,11499.202595219313,1469.1267526599595,12.0,-0.7236440382959124,4,4.308671788016251,0.9591591591591592,-2937.7402275587256
2021-11-16,19950.92920565283,11420.48040690585,2452.883566204042,15.0,-0.711656622281775,3,5.0,0.9596596596596597,-5922.434767457064
2021-11-17,20548.681162669378,12548.95931291174,2401.2826262155386,12.0,-0.6994583270516471,3,2.5044108400889074,0.9601601601601601,-4001.560776457901
2021-11-18,21708.00494871212,13414.27122098333,3109.2466531883065,15.0,-0.6870527672236675,2,3.859861770981208,0.9606606606606607,-6815.512925459515
2021-11-19,19728.85694233826,12066.2005984789,2893.1545656817616,14.0,-0.6744436188329457,3,2.933958171764715,0.9611611611611612,-6430.4982218223995
2021-11-20,22945.28495808736,14604.417191526183,2465.982546140188,20.0,-0.661634618242279,4,3.0689677563386315,0.9616616616616617,-10125.114779579013
2021-11-21,19886.54957445101,11929.131735256082,2813.5201314859114,15.0,-0.6486295610349818,4,2.9238303831945682,0.9621621621621622,-6856.1022922909815
2021-11-22,16713.70691212303,10362.594975070075,1957.537648813799,12.0,-0.6354323008901775,3,2.599476025759532,0.9626626626626626,-5206.425711760843
2021-11-23,20219.91393131789,11586.097920721075,2098.042114918709,15.0,-0.622046748440868,4,3.4669669105722707,0.9631631631631632,-5464.226104321895
2021-11-24,21174.350793825128,12511.060625057877,949.269651768249,16.0,-0.6084768701151264,3,2.3203978503614113,0.9636636636636637,-5085.979483000998
2021-11-25,19497.170275094366,12046.071043839507,1432.2833245746283,18.0,-0.594726686960764,4,4.257446053209496,0.9641641641641642,-8381.184093319769
2021-11-26,22270.779292654937,13787.018630964534,1031.7969958217946,14.0,-0.5808002734538013,3,3.5440023488267,0.9646646646646647,-3748.0363341313914
2021-11-27,23210.84818598928,13779.525437761476,2560.2782020179775,12.0,-0.5667017562911184,3,3.837947978321152,0.9651651651651652,-2728.955453790172
2021-11-28,22091.671979493087,13219.203561766817,2192.616518828577,17.0,-0.5524353131676203,3,3.127049110443022,0.9656656656656657,-6920.148101102307
2021-11-29,20779.116478197426,11708.533013578051,2089.8222399511847,12.0,-0.5380051715382992,4,3.2062368526306013,0.9661661661661662,-2619.2387753318108
2021-11-30,22790.779680635256,13495.95320797785,1135.3657678392558,14.0,-0.5234156073655503,5,3.7300511241338623,0.9666666666666667,-3040.5392951818485
2021-12-01,22157.764821661738,13739.850474756935,3010.0349991955227,15.0,-0.5086709438521042,1,2.5687594940753398,0.9671671671671672,-6592.12065229072
2021-12-02,20590.093182335993,12641.658417454879,1757.9377985765746,15.0,-0.49377555015997737,1,3.2136076524693316,0.9676676676676677,-5809.5030336954605
2021-12-03,19692.005435615923,12065.536122060159,2386.5318828518803,16.0,-0.4787338401157883,5,2.8123091888972365,0.9681681681681682,-7560.062569296116
2021-12-04,20621.258706959583,12397.64206776623,1850.1418951799014,14.0,-0.4635502709028512,3,2.7875449515271886,0.9686686686686687,-4826.5252559865485
2021-12-05,21140.128647124162,12687.608767588586,1517.3177909647768,15.0,-0.4482293417404106,3,1.8121294074994867,0.9691691691691692,-5064.797911429201
2021-12-06,21257.06866441951,12424.080628914982,1888.5406337696968,15.0,-0.4327755925504317,3,4.571461271584,0.9696696696696697,-5055.552598265171
2021-12-07,21096.268612049465,13007.175377330947,,16.0,-0.41719360261231697,1,2.9507689974769846,0.9701701701701702,-5744.348528164892
2021-12-08,21773.83361058451,13274.786638545398,3396.088339080028,15.0,-0.4014879892059737,4,4.43070084413084,0.9706706706706707,-6897.041367040918
2021-12-09,22487.183085568475,13738.319275337484,3116.658162026571,16.0,-0.38566340624360745,4,4.3550338571154334,0.9711711711711712,-7167.794351795581
2021-12-10,23078.048050017394,13583.811408676645,2654.1727598992666,17.0,-0.3697245428906732,3,2.4712002347868047,0.9716716716716717,-6759.936118558518
2021-12-11,22807.29301295903,12607.704347839797,1697.379415232841,16.0,-0.3536761221763721,3,2.6292710114617233,0.9721721721721722,-4297.790750113607
2021-12-12,19780.559133263745,12416.911835835095,2165.8279969287137,16.0,-0.33752289959411347,4,5.0,0.9726726726726727,-7602.180699500064
2021-12-13,16895.690688220962,9897.995684928375,2043.1338918769159,12.0,-0.32126966169236515,1,4.900740753541715,0.9731731731731732,-4645.438888584329
2021-12-14,22223.60803625166,12902.776939729436,2727.7508522284234,16.0,-0.3049212246562894,4,3.4747851893375166,0.9736736736736737,-6206.919755706201
2021-12-15,19386.356153609966,11978.553148122975,1181.7245046962482,16.0,-0.2884824328806098,2,3.7058984851338796,0.9741741741741742,-6573.9214992092575
2021-12-16,21567.11059408007,12744.260036488477,1179.8090398472075,17.0,-0.27195815753410524,3,2.995322877642249,0.9746746746746747,-5956.958482255614
2021-12-17,20632.401532945703,12909.409111790732,2768.3209304176535,14.0,-0.2553532951161881,5,3.845882171360272,0.9751751751751752,-6245.328509262682
2021-12-18,20680.21493809068,12716.631937642758,1772.7282611523738,14.0,-0.23867276600594997,4,2.9262544794220227,0.9756756756756757,-5009.14526070445
2021-12-19,23765.490184789232,14601.078772473778,1978.7277575249934,14.0,-0.22192151300416674,3,1.8741169885612923,0.9761761761761762,-4014.3163452095396
2021-12-20,23342.41536382432,13322.471362694323,1688.7344975694464,17.0,-0.20510449986861926,4,2.442755370791159,0.9766766766766767,-5268.790496439451
2021-12-21,21516.302264019,13515.753351104599,2352.7325317754426,18.0,-0.1882267098432439,3,3.51687419828047,0.9771771771771772,-8752.183618861041
2021-12-22,17772.508612502927,10794.130433118682,2494.8296650162256,15.0,-0.1712931441814778,2,2.59514621159793,0.9776776776776777,-7516.451485631981
2021-12-23,21691.88534582351,12830.492637871004,2706.2046072118746,18.0,-0.154308820664281,5,3.4461780280691725,0.9781781781781782,-8244.81189925937
2021-12-24,22947.945783630916,13840.461703849674,1656.4466935364976,16.0,-0.13727877211326517,4,2.6402711684537095,0.9786786786786787,-5348.962613755257
2021-12-25,20696.200377428235,11529.60261000778,2216.0622101747254,16.0,-0.12020804489935275,3,2.874116861998405,0.9791791791791792,-5849.46444275427
2021-12-26,22334.9810635156,13605.315043849694,1278.2750597148465,15.0,-0.10310169744743544,3,4.182532245130553,0.9796796796796797,-4548.609040048941
2021-12-27,23179.66308646615,13393.112097788655,2276.8170135571104,17.0,-0.0859647987374467,1,3.697984438112084,0.9801801801801802,-6090.266024879616
2021-12-28,24947.78015845579,14292.332952151706,2268.411521862811,16.0,-0.06880242680232064,1,3.492268462949322,0.9806806806806807,-4412.964315558727
2021-12-29,23010.576505259054,13045.166310046487,2529.460989485229,20.0,-0.05161966722325418,3,4.203171178456521,0.9811811811811813,-8564.050794272662
2021-12-30,21845.58821857567,13663.697118640364,2279.8090586611365,14.0,-0.034421611622745804,4,3.884486874677878,0.9816816816816817,-5297.9179587258295
2021-12-31,25396.433478499224,14923.22839025314,1905.9290047675456,17.0,-0.01721335615583528,3,4.6572506330010945,0.9821821821821822,-5032.723916521461
2022-01-01,22556.344378065995,14300.670481797846,1117.9471785831574,15.0,6.432490598706546e-16,4,3.1321125901478877,0.9826826826826827,-4862.273282315009
2022-01-02,23319.08637378007,13723.55109274189,2197.3652313832836,14.0,0.017213356155833904,1,3.156292017177993,0.9831831831831832,-3801.829950345106
2022-01-03,21856.579960027026,12260.268997219742,1238.9222303508725,16.0,0.03442161162274621,3,2.4591125868869237,0.9836836836836838,-4442.611267543589
2022-01-04,22725.233660878715,13076.8779765529,1696.2251422828283,16.0,0.0516196672232528,2,3.1568154261020642,0.9841841841841843,-4847.869457957013
2022-01-05,21431.966553453407,13477.085742075513,3044.4306685840297,22.0,0.06880242680232015,3,4.271815915441957,0.9846846846846847,-12689.549857206135
2022-01-06,23203.268630919545,13844.012089583393,1995.68077898186,16.0,0.08596479873744621,1,4.539989897809708,0.9851851851851852,-5436.424237645708
2022-01-07,26474.465644751377,15610.535738605524,2757.075832268306,14.0,0.10310169744743496,5,4.2682441344693345,0.9856856856856857,-3093.1459261224527
2022-01-08,22676.90051975027,13686.149424776557,3118.789665889062,17.0,0.12020804489935226,2,2.064646506760451,0.9861861861861863,-7728.038570915349
2022-01-09,21986.138107620078,13442.57423265582,3432.1265501750268,12.0,0.1372787721132647,5,4.3665161701285875,0.9866866866866868,-4488.562675210768
2022-01-10,27633.469160483743,17138.780904241474,2911.3219085647165,16.0,0.15430882066428142,3,2.0291851013823434,0.9871871871871872,-5216.633652322447
2022-01-11,22841.27112176145,14429.01228800333,2446.949103537295,16.0,0.1712931441814773,5,4.218493859297878,0.9876876876876877,-6834.690269779177
2022-01-12,23528.196800185673,13937.033757216861,1815.810951197526,18.0,0.1882267098432443,3,3.205772378743156,0.9881881881881882,-6624.647908228714
2022-01-13,25605.127418573935,14700.05260810334,2301.263209861535,18.0,0.20510449986861878,5,4.062026651147084,0.9886886886886888,-5796.18839939094
2022-01-14,24806.480873278633,14677.155943405542,2150.0774351359687,15.0,0.2219215130041654,1,2.4340413216843473,0.9891891891891893,-4020.752505262877
2022-01-15,26119.70555136544,15801.963584110708,2988.6394250329568,16.0,0.2386727660059495,4,4.436934106164918,0.9896896896896897,-5470.897457778224
